ORC1,Receptor tyrosine kinase
MCM6,Receptor tyrosine kinase
ORC2,Receptor tyrosine kinase
ORC5,Receptor tyrosine kinase
ORC3,Receptor tyrosine kinase
SMC3,Receptor tyrosine kinase
PARP2,Receptor tyrosine kinase
ORC4,Receptor tyrosine kinase
CDT1,Receptor tyrosine kinase
CDC7,Receptor tyrosine kinase
EME1,Receptor tyrosine kinase
MNAT1,Receptor tyrosine kinase
XPA,Receptor tyrosine kinase
CDK7,Receptor tyrosine kinase
XAB2,Receptor tyrosine kinase
ERCC1,Receptor tyrosine kinase
POLE,Receptor tyrosine kinase
PCNA,Receptor tyrosine kinase
POLK,Receptor tyrosine kinase
XRCC1,Receptor tyrosine kinase
MUS81,Receptor tyrosine kinase
SLX4,Receptor tyrosine kinase
POLN,Receptor tyrosine kinase
GINS1,Receptor tyrosine kinase
GINS3,Receptor tyrosine kinase
HUS1,Receptor tyrosine kinase
RAD1,Receptor tyrosine kinase
TDG,Receptor tyrosine kinase
POLB,Receptor tyrosine kinase
PARP3,Receptor tyrosine kinase
POLH,Receptor tyrosine kinase
PARP1,Receptor tyrosine kinase
RAD18,Receptor tyrosine kinase
XPC,Receptor tyrosine kinase
TMBIM6,Receptor tyrosine kinase
RAD52,Receptor tyrosine kinase
DYNLL1,Receptor tyrosine kinase
OGDH,Receptor tyrosine kinase
SDHD,Receptor tyrosine kinase
CYC1,T-cell receptor
UQCRB,T-cell receptor
UQCRQ,T-cell receptor
UQCRH,T-cell receptor
UQCRC2,T-cell receptor
UQCRC1,T-cell receptor
UQCRFS1,T-cell receptor
SDHD,T-cell receptor
WASF1,T-cell receptor
DMAC2L,T-cell receptor
MT-ATP8,T-cell receptor
VDAC2,T-cell receptor
ACAD9,T-cell receptor
CAB39,T-cell receptor
NDUFAF1,T-cell receptor
STRADA,T-cell receptor
STX4,T-cell receptor
VHL,T-cell receptor
RACK1,T-cell receptor
CUL2,T-cell receptor
UVRAG,T-cell receptor
BECN1,T-cell receptor
CTBP2,T-cell receptor
KEAP1,T-cell receptor
PDP1,Receptor tyrosine kinase
BMF,Receptor tyrosine kinase
BCL2L11,JAK/STAT
ESRRA,JAK/STAT
BBC3,JAK/STAT
BAD,JAK/STAT
RRM1,JAK/STAT
BMF,JAK/STAT
IFT57,JAK/STAT
DIABLO,JAK/STAT
BECN1,Notch
FKBP8,Notch
BAZ1B,Receptor tyrosine kinase
BRCC3,Receptor tyrosine kinase
PYGL,Receptor tyrosine kinase
PGAM5,Receptor tyrosine kinase
PGAM5,JAK/STAT
PYGL,JAK/STAT
GLUL,Innate immune pathways
FAF1,Receptor tyrosine kinase
DCC,Receptor tyrosine kinase
NTN1,Receptor tyrosine kinase
UNC5B,Receptor tyrosine kinase
COX5B,Innate immune pathways
COX4I2,Receptor tyrosine kinase
COX4I2,Innate immune pathways
FAF1,JAK/STAT
APH1B,Innate immune pathways
NGFR,Innate immune pathways
STX17,Innate immune pathways
AMBRA1,Innate immune pathways
PPP2CB,Toll-like receptor
UNC5A,Toll-like receptor
MCL1,Toll-like receptor
EIF2B1,Notch
EIF2S2,Notch
EIF2S1,Notch
EIF2B3,Notch
EIF2B5,Notch
EIF2B4,Notch
KEAP1,Notch
EIF2S3,Toll-like receptor
EIF2S2,Toll-like receptor
SEC61A2,Toll-like receptor
SYVN1,Toll-like receptor
SEC61B,Toll-like receptor
TBL1X,JAK/STAT
EIF2B1,JAK/STAT
EIF2B4,Toll-like receptor
FCER1G,Toll-like receptor
EIF2S1,JAK/STAT
IL18R1,JAK/STAT
RAPGEF1,JAK/STAT
CD86,Innate immune pathways
AP2A1,JAK/STAT
AP2A2,JAK/STAT
KLRC2,Toll-like receptor
ARL14EP,Toll-like receptor
MYO1E,Toll-like receptor
CYBB,Toll-like receptor
PDIA3,Innate immune pathways
DOCK1,Toll-like receptor
TAP1,Receptor tyrosine kinase
ITGA4,JAK/STAT
CD47,JAK/STAT
IL13RA2,JAK/STAT
CLEC2D,JAK/STAT
KLRG1,Toll-like receptor
CDH4,Toll-like receptor
KIR2DL2,Toll-like receptor
KIR2DL3,Toll-like receptor
KIR2DL1,Toll-like receptor
FN1,JAK/STAT
TNFRSF1B,JAK/STAT
HLA-G,JAK/STAT
TXN,Receptor tyrosine kinase
RNPS1,Receptor tyrosine kinase
RSPO3,TGF
RACK1,TGF
CTHRC1,TGF
CSE1L,WNT/Wingless
CTHRC1,WNT/Wingless
KPNB1,WNT/Wingless
TNPO1,WNT/Wingless
RSPO3,WNT/Wingless
KIF3B,Innate immune pathways
WNT3,Innate immune pathways
CSN2,Innate immune pathways
CSN3,Innate immune pathways
WNT3,Receptor tyrosine kinase
CSN3,Receptor tyrosine kinase
USP15,Hedgehog
CSN3,Hedgehog
CSN2,Hedgehog
NEDD8,Innate immune pathways
KLF8,TGF
TCF4,TGF
USP15,TGF
AMER1,TGF
RBBP5,Receptor tyrosine kinase
WDR5,Receptor tyrosine kinase
DMAP1,Receptor tyrosine kinase
MRGBP,Receptor tyrosine kinase
ULK3,Receptor tyrosine kinase
TULP3,WNT/Wingless
MED12,WNT/Wingless
IFT140,WNT/Wingless
REN,Innate immune pathways
WDR19,TGF
TULP3,Hedgehog
MED13,Hedgehog
CD27,T-cell receptor
TNFRSF4,T-cell receptor
FYN,T-cell receptor
CD226,JAK/STAT
TMIGD2,JAK/STAT
TUBGCP2,JAK/STAT
TUBGCP3,JAK/STAT
TUBGCP4,JAK/STAT
TUBGCP5,JAK/STAT
CD96,Innate immune pathways
ARPC4,Innate immune pathways
ARPC5,Innate immune pathways
PRF1,Innate immune pathways
PTPRC,Receptor tyrosine kinase
PTPRC,T-cell receptor
FOXP3,T-cell receptor
FOXP3,Innate immune pathways
CD6,Receptor tyrosine kinase
LAT,Innate immune pathways
GAB2,JAK/STAT
LCP2,JAK/STAT
LCP2,T-cell receptor
SCRIB,T-cell receptor
CRTAM,T-cell receptor
TLN1,T-cell receptor
LAG3,T-cell receptor
LIMK1,JAK/STAT
ICOS,Innate immune pathways
VSIR,T-cell receptor
SERPINE1,Receptor tyrosine kinase
PLG,Receptor tyrosine kinase
ACTA2,Notch
LAT,Notch
FAP,Notch
ACTA2,Toll-like receptor
FAP,Toll-like receptor
FAP,Receptor tyrosine kinase
TIMP1,T-cell receptor
TNC,Innate immune pathways
MMP2,JAK/STAT
TNC,JAK/STAT
ITGA1,Receptor tyrosine kinase
SPP1,Innate immune pathways
ITGB5,TGF
ITGB1,TGF
ITGA2,TGF
ITGA1,TGF
ITGA11,TGF
ITGA5,TGF
ITGA3,TGF
ITGA11,Innate immune pathways
ETS2,Toll-like receptor
CCN2,JAK/STAT
HGF,JAK/STAT
HGF,Toll-like receptor
FRS2,JAK/STAT
ARHGAP35,Hedgehog
GLI2,Hedgehog
POSTN,Receptor tyrosine kinase
CDC42EP3,Innate immune pathways
MDM2,Innate immune pathways
HK2,JAK/STAT
MMP7,Receptor tyrosine kinase
RHOC,Receptor tyrosine kinase
KCNN4,Receptor tyrosine kinase
CDK1,Toll-like receptor
ITGA2,Innate immune pathways
EZR,Innate immune pathways
MMP7,Innate immune pathways
MMP2,Innate immune pathways
ULBP2,Receptor tyrosine kinase
MMP14,Innate immune pathways
TCF3,Receptor tyrosine kinase
ZEB2,Receptor tyrosine kinase
PATJ,Receptor tyrosine kinase
LTBP1,Receptor tyrosine kinase
ITGA6,Receptor tyrosine kinase
ETS1,Notch
L1CAM,Notch
SNAI1,Notch
LIMK1,Notch
ITGA8,Innate immune pathways
GJA1,Receptor tyrosine kinase
NCKAP1,Receptor tyrosine kinase
WASF1,Receptor tyrosine kinase
LIMK2,Innate immune pathways
BNIP2,Innate immune pathways
WASF2,JAK/STAT
WASF1,JAK/STAT
SIN3A,Notch
HDAC2,Notch
MDM2,Toll-like receptor
FRS2,Toll-like receptor
MMP1,Toll-like receptor
MMP15,Toll-like receptor
MMP16,Toll-like receptor
COL3A1,Toll-like receptor
COL2A1,Toll-like receptor
COL2A1,Receptor tyrosine kinase
TERF2,Innate immune pathways
TNKS,Innate immune pathways
PTGES3,Innate immune pathways
TINF2,Receptor tyrosine kinase
DKC1,Receptor tyrosine kinase
WRN,JAK/STAT
ATM,JAK/STAT
ATR,JAK/STAT
CHEK1,TGF
RPA2,TGF
XRCC1,TGF
CDC25A,TGF
PCNA,TGF
H2AFX,TGF
SKP1,TGF
BRCA2,Hedgehog
H2AFX,Hedgehog
FANCA,Hedgehog
FAAP20,Hedgehog
FANCC,Hedgehog
EME1,Notch
MUS81,Notch
TP53BP1,Notch
XPA,Notch
XPC,Notch
APC2,Notch
CDC20,Notch
TOPBP1,Notch
ORC1,Notch
MCM5,Notch
MCM7,Notch
MCM2,Notch
MCM3,Notch
MCM4,Notch
CDT1,Notch
CDC6,Notch
CDC45,Notch
ORC2,Notch
ORC3,Notch
ORC6,Notch
ORC5,Notch
ORC4,Notch
BUB3,Notch
BUB1,Notch
PKMYT1,Receptor tyrosine kinase
WEE1,Receptor tyrosine kinase
CDC25A,Receptor tyrosine kinase
BUB1,Receptor tyrosine kinase
DBF4,Receptor tyrosine kinase
TIPIN,Receptor tyrosine kinase
USP1,Receptor tyrosine kinase
COX4I1,Receptor tyrosine kinase
MCM7,Receptor tyrosine kinase
HK2,Receptor tyrosine kinase
PFKFB3,Receptor tyrosine kinase
PDK1,Receptor tyrosine kinase
NOS2,Receptor tyrosine kinase
PDK3,Receptor tyrosine kinase
DDIT4,Innate immune pathways
PFKFB4,Innate immune pathways
EGLN2,Innate immune pathways
EGLN1,Innate immune pathways
FTH1,Innate immune pathways
CTSB,Notch
SRXN1,Notch
XIAP,Notch
LDHA,Receptor tyrosine kinase
LDHA,Notch
GAPDH,Notch
NDUFAF2,Notch
PFKM,Notch
SIVA1,Receptor tyrosine kinase
RACK1,Notch
BCL2L11,Notch
APAF1,Notch
HAX1,Receptor tyrosine kinase
CAPN2,Receptor tyrosine kinase
RRM2,Receptor tyrosine kinase
CUL2,Receptor tyrosine kinase
ESRRA,Receptor tyrosine kinase
IDH3A,Receptor tyrosine kinase
PDK4,Receptor tyrosine kinase
MT-ATP8,Receptor tyrosine kinase
DDIT4,Receptor tyrosine kinase
STRADA,Receptor tyrosine kinase
DAB2IP,Innate immune pathways
RFK,Toll-like receptor
H2AFX,Toll-like receptor
TP53BP1,Toll-like receptor
NSMAF,Receptor tyrosine kinase
NSMAF,Innate immune pathways
NGFR,JAK/STAT
ATG13,Innate immune pathways
PRKD1,Innate immune pathways
ATG3,Receptor tyrosine kinase
UNC5A,Receptor tyrosine kinase
XBP1,Receptor tyrosine kinase
ERO1A,Receptor tyrosine kinase
NDUFS2,Toll-like receptor
NDUFV2,Toll-like receptor
NDUFV2,Innate immune pathways
EIF2S3,Innate immune pathways
SDHC,Innate immune pathways
SEL1L,Innate immune pathways
SYVN1,Innate immune pathways
ATP2A2,Innate immune pathways
DMAC2L,Innate immune pathways
CD74,Innate immune pathways
ARL14,Innate immune pathways
CD86,Toll-like receptor
CD74,Toll-like receptor
WIPF1,Toll-like receptor
PRF1,Toll-like receptor
WASF2,Toll-like receptor
GZMA,T-cell receptor
CD74,T-cell receptor
PRF1,TGF
RHO,TGF
FCER1G,T-cell receptor
CIITA,T-cell receptor
ADAM10,Innate immune pathways
GAB2,Innate immune pathways
MST1,Innate immune pathways
SLAMF7,JAK/STAT
SH2D1A,Receptor tyrosine kinase
SLAMF7,Receptor tyrosine kinase
MICB,JAK/STAT
NFKBID,T-cell receptor
SPI1,T-cell receptor
TNIP3,T-cell receptor
PTGS2,Toll-like receptor
DOCK1,Innate immune pathways
DOCK1,T-cell receptor
THBS1,Toll-like receptor
CTSS,JAK/STAT
CST3,JAK/STAT
ICAM1,Toll-like receptor
CD36,Toll-like receptor
KDM6B,Receptor tyrosine kinase
S100A9,Toll-like receptor
Mar-01,JAK/STAT
IL18R1,Receptor tyrosine kinase
IL18RAP,Receptor tyrosine kinase
LTA,JAK/STAT
TIMP1,Toll-like receptor
TIMP1,Innate immune pathways
PDCD4,Hedgehog
PDCD4,JAK/STAT
SGK1,JAK/STAT
RAD51,Receptor tyrosine kinase
TNKS2,Receptor tyrosine kinase
NOS2,WNT/Wingless
AMER1,WNT/Wingless
AXIN2,Receptor tyrosine kinase
KIF3B,Receptor tyrosine kinase
ULK3,Hedgehog
IFT122,Hedgehog
IFT140,Hedgehog
WDR19,Hedgehog
MYCN,Receptor tyrosine kinase
EDA2R,Innate immune pathways
ZMYND11,Hedgehog
IL1RL1,Hedgehog
XIAP,Hedgehog
PTPRC,Toll-like receptor
PELI2,Receptor tyrosine kinase
TRAF5,Innate immune pathways
TBPL1,Innate immune pathways
IRAK1BP1,Receptor tyrosine kinase
ACVR1,Innate immune pathways
AJUBA,Innate immune pathways
SIGIRR,Innate immune pathways
PRKCI,Innate immune pathways
PRKCI,JAK/STAT
PSMD4,Innate immune pathways
TRAF4,Toll-like receptor
ZMYND11,Innate immune pathways
BIRC7,Innate immune pathways
PRDX3,Innate immune pathways
STXBP1,Innate immune pathways
TTC1,Receptor tyrosine kinase
CAMK2G,Receptor tyrosine kinase
GPSM2,Receptor tyrosine kinase
RASIP1,Receptor tyrosine kinase
RAP1GDS1,Receptor tyrosine kinase
IKZF3,Receptor tyrosine kinase
DGKZ,Receptor tyrosine kinase
AFDN,Innate immune pathways
PDE6D,Innate immune pathways
RASSF2,Innate immune pathways
RALGDS,Toll-like receptor
RHOD,Toll-like receptor
BTRC,Toll-like receptor
ERCC3,Toll-like receptor
ARAF,Toll-like receptor
RIN1,Receptor tyrosine kinase
TRPC4AP,Toll-like receptor
HSPD1,JAK/STAT
TRIM27,Toll-like receptor
DOK1,Receptor tyrosine kinase
TDP2,Receptor tyrosine kinase
SPOP,JAK/STAT
SFTPA1,Innate immune pathways
NGFR,Toll-like receptor
TRIM37,Innate immune pathways
PHB,Innate immune pathways
TSC22D3,Hedgehog
PRKCE,JAK/STAT
AGTR1,Toll-like receptor
CDC37,Receptor tyrosine kinase
CASP9,Receptor tyrosine kinase
SPRY4,JAK/STAT
DCTN1,JAK/STAT
GNAQ,Innate immune pathways
RAP1GDS1,Toll-like receptor
DGKZ,Innate immune pathways
GPSM2,Innate immune pathways
RASIP1,Innate immune pathways
RASSF2,Receptor tyrosine kinase
RALGDS,Innate immune pathways
PIK3R3,Toll-like receptor
RBL1,Receptor tyrosine kinase
RIT1,Receptor tyrosine kinase
OPN1LW,Toll-like receptor
AGTR1,Receptor tyrosine kinase
CBX5,Receptor tyrosine kinase
PRKCE,Receptor tyrosine kinase
AGTR1,Innate immune pathways
NCF2,Receptor tyrosine kinase
TFG,Receptor tyrosine kinase
PTPRJ,Innate immune pathways
ERCC3,JAK/STAT
CASP7,Innate immune pathways
EPRS,Toll-like receptor
RPL13A,Toll-like receptor
SYNCRIP,Receptor tyrosine kinase
XIAP,TGF
CSF1,TGF
RAB2A,TGF
LCP2,Toll-like receptor
LCP2,TGF
NCK1,TGF
CDK1,TGF
SET,TGF
GAPDH,TGF
NUDT2,JAK/STAT
DLG1,JAK/STAT
PSMD2,Receptor tyrosine kinase
DHX36,JAK/STAT
ECHS1,JAK/STAT
ECHS1,Toll-like receptor
CAT,JAK/STAT
FUT7,Toll-like receptor
PLCE1,Receptor tyrosine kinase
LUC7L3,Innate immune pathways
GLDC,Innate immune pathways
PIK3CB,Toll-like receptor
SET,Toll-like receptor
NCK2,Innate immune pathways
ESR1,Innate immune pathways
XIAP,T-cell receptor
ESR1,Receptor tyrosine kinase
MYO6,Receptor tyrosine kinase
VCL,Toll-like receptor
CTNNA1,Receptor tyrosine kinase
JUP,Receptor tyrosine kinase
GORASP2,Innate immune pathways
CDH5,Toll-like receptor
PTAFR,Toll-like receptor
PTAFR,Hedgehog
SSX7,Toll-like receptor
SNAI1,Toll-like receptor
KLF11,Toll-like receptor
PTPRU,Toll-like receptor
DYRK1B,Toll-like receptor
MAPK13,Receptor tyrosine kinase
FBXW11,Receptor tyrosine kinase
RSF1,Receptor tyrosine kinase
TAL1,Receptor tyrosine kinase
CTCF,Receptor tyrosine kinase
AJAP1,Receptor tyrosine kinase
VCL,Receptor tyrosine kinase
PRKCG,Receptor tyrosine kinase
TNFRSF4,Receptor tyrosine kinase
ELK4,Receptor tyrosine kinase
TRAF3IP2,Receptor tyrosine kinase
MUC1,Hedgehog
FRAT2,Hedgehog
TNFRSF9,Hedgehog
TNFRSF9,WNT/Wingless
TREM1,Receptor tyrosine kinase
ZEB2,Toll-like receptor
CARD16,Toll-like receptor
BMX,Toll-like receptor
GEMIN5,Toll-like receptor
TREM2,Innate immune pathways
TNFSF10,Innate immune pathways
SELE,Innate immune pathways
LRRC7,Receptor tyrosine kinase
NCOA3,Toll-like receptor
ESR1,Toll-like receptor
LZTS2,Receptor tyrosine kinase
POU3F2,Receptor tyrosine kinase
TYR,Receptor tyrosine kinase
MITF,Toll-like receptor
TYRP1,Toll-like receptor
CTPS1,Toll-like receptor
DHX9,Toll-like receptor
POU3F2,Toll-like receptor
PARP1,Toll-like receptor
PRPF6,Toll-like receptor
DDX1,Toll-like receptor
NONO,Toll-like receptor
CCNB1,Toll-like receptor
NFYB,Toll-like receptor
IGFBP2,Receptor tyrosine kinase
SIK2,Toll-like receptor
FUS,Toll-like receptor
SERBP1,Receptor tyrosine kinase
HSPD1,Receptor tyrosine kinase
PRDM1,Receptor tyrosine kinase
IRF1,T-cell receptor
MUC1,T-cell receptor
USF2,T-cell receptor
IRF2,T-cell receptor
USF1,T-cell receptor
HNRNPA1,Receptor tyrosine kinase
CTNND1,Receptor tyrosine kinase
CTNND1,JAK/STAT
MYB,JAK/STAT
IQGAP1,JAK/STAT
ALPL,Toll-like receptor
ALPL,Receptor tyrosine kinase
RUVBL2,Toll-like receptor
TBP,Toll-like receptor
USF1,Receptor tyrosine kinase
OAS1,TGF
RS1,TGF
IRF1,TGF
NEK2,Innate immune pathways
MED23,Toll-like receptor
DR1,Toll-like receptor
DRAP1,Toll-like receptor
ERCC3,Receptor tyrosine kinase
TAF7,Receptor tyrosine kinase
HSF4,Receptor tyrosine kinase
GTF2B,Receptor tyrosine kinase
ELP4,JAK/STAT
SLC9A3R1,WNT/Wingless
ELP1,WNT/Wingless
RABAC1,WNT/Wingless
GTF2B,Toll-like receptor
ATP1A3,Toll-like receptor
RUVBL2,Innate immune pathways
HIST3H3,Innate immune pathways
TCP1,Innate immune pathways
KANK1,Innate immune pathways
CTNNA1,Innate immune pathways
CSNK1A1,Innate immune pathways
GRIP1,Innate immune pathways
KLK3,Innate immune pathways
ADIPOQ,Toll-like receptor
B4GALT1,JAK/STAT
RTKN,Innate immune pathways
PLCG2,Toll-like receptor
FCGR2A,TGF
FCGR1A,TGF
FCGR2A,Toll-like receptor
CD3G,TGF
TP73,T-cell receptor
CSNK2A1,Toll-like receptor
UBE2D2,Toll-like receptor
CDC34,Toll-like receptor
P2RX7,Toll-like receptor
NUP214,Receptor tyrosine kinase
SAE1,JAK/STAT
UBE2E3,JAK/STAT
UBA2,JAK/STAT
KLK5,JAK/STAT
FBXW11,JAK/STAT
PGC,T-cell receptor
UBA1,JAK/STAT
FCGR1A,Toll-like receptor
SAE1,Innate immune pathways
SAE1,Toll-like receptor
CSNK2B,Innate immune pathways
KLK7,Innate immune pathways
VIL1,Toll-like receptor
SGK1,Innate immune pathways
PPP1R16A,JAK/STAT
MBD3,Innate immune pathways
ITGB3BP,Innate immune pathways
CHD3,Innate immune pathways
MTA2,Innate immune pathways
HDAC2,Innate immune pathways
BCL11B,Toll-like receptor
PSMC5,Receptor tyrosine kinase
PTAFR,Receptor tyrosine kinase
UBE2D1,Receptor tyrosine kinase
FSHR,Receptor tyrosine kinase
APPL2,Receptor tyrosine kinase
CXCL13,Innate immune pathways
RXRA,Innate immune pathways
PTMA,Innate immune pathways
ARNT,Innate immune pathways
AGT,Innate immune pathways
ANXA2,Receptor tyrosine kinase
TUFM,Receptor tyrosine kinase
CALM2,Toll-like receptor
KRT6B,Toll-like receptor
MYL6,Toll-like receptor
MYLK2,Toll-like receptor
PPP2R1A,Toll-like receptor
TUBA1B,JAK/STAT
CDC73,Receptor tyrosine kinase
CTR9,Innate immune pathways
FGG,Innate immune pathways
TREM1,Innate immune pathways
PJA1,Innate immune pathways
LCN2,Innate immune pathways
PAX3,Innate immune pathways
PARP1,Innate immune pathways
AR,Toll-like receptor
KLK3,Toll-like receptor
AR,Hedgehog
REL,Hedgehog
PKLR,Hedgehog
IGHG4,Toll-like receptor
IFIT1,Toll-like receptor
PRDM1,Toll-like receptor
NFKBIE,Toll-like receptor
HMGA1,JAK/STAT
PPP6C,Innate immune pathways
PPP2R1A,Innate immune pathways
PRKG1,Toll-like receptor
SP3,Toll-like receptor
EMD,Toll-like receptor
ARHGEF6,Innate immune pathways
EMD,Innate immune pathways
CNN3,Innate immune pathways
H3F3A,JAK/STAT
H3F3B,JAK/STAT
ELOB,JAK/STAT
ELOC,JAK/STAT
SPSB1,JAK/STAT
SPSB1,Innate immune pathways
ELF3,Innate immune pathways
SPEN,Innate immune pathways
SPSB2,Toll-like receptor
WSB1,Toll-like receptor
LRRC41,Receptor tyrosine kinase
PGM1,Receptor tyrosine kinase
CUL5,Receptor tyrosine kinase
RBMXL2,Receptor tyrosine kinase
SREK1,Receptor tyrosine kinase
SRSF7,Innate immune pathways
CLK2,Innate immune pathways
EDARADD,JAK/STAT
SEPTIN2,JAK/STAT
CAMK1G,Receptor tyrosine kinase
YBX1,Receptor tyrosine kinase
DNMT1,Toll-like receptor
KPNB1,Toll-like receptor
IFIT2,Toll-like receptor
MYB,Toll-like receptor
GPS1,Receptor tyrosine kinase
COPS7A,Receptor tyrosine kinase
COPS3,Receptor tyrosine kinase
COPS8,Receptor tyrosine kinase
MCL1,JAK/STAT
NLRP4,Innate immune pathways
PKP4,Innate immune pathways
LILRB1,Innate immune pathways
DEDD,Toll-like receptor
COPS6,Toll-like receptor
GPS1,Toll-like receptor
COPS8,Innate immune pathways
ITGB1BP2,Innate immune pathways
COPS4,Innate immune pathways
HSF1,Innate immune pathways
COPS2,Innate immune pathways
COPS7A,Innate immune pathways
SNCAIP,JAK/STAT
PDE4DIP,Innate immune pathways
KIF11,Innate immune pathways
PSMC3,Innate immune pathways
NPAS2,Innate immune pathways
UBE2L6,Innate immune pathways
LRRC1,Innate immune pathways
UBA1,Innate immune pathways
AGTR2,Receptor tyrosine kinase
ACVR2A,Innate immune pathways
BANF1,TGF
KCNA4,Innate immune pathways
SCN4A,Innate immune pathways
MCC,Innate immune pathways
CASK,Innate immune pathways
GUCY1A2,Innate immune pathways
MPP1,Innate immune pathways
LAMB1,Innate immune pathways
MAP4,Innate immune pathways
ACTN2,Innate immune pathways
MEF2A,Receptor tyrosine kinase
ABCA1,Innate immune pathways
ATP2B1,Innate immune pathways
ATP2B4,Innate immune pathways
MPP2,Innate immune pathways
MPP3,Innate immune pathways
ABCC4,Innate immune pathways
GRIN2C,Innate immune pathways
NR2E1,Innate immune pathways
LMO1,Innate immune pathways
SLC5A5,Innate immune pathways
ADRA2A,Innate immune pathways
AGTR2,Innate immune pathways
ATP6V0B,Innate immune pathways
ADGRB2,Innate immune pathways
ADGRB3,Innate immune pathways
CD3E,T-cell receptor
FAM189B,T-cell receptor
SNTA1,T-cell receptor
GOLGA2,T-cell receptor
GDA,T-cell receptor
GUCY1A2,T-cell receptor
SLC5A6,T-cell receptor
VIPR2,T-cell receptor
ARHGEF7,T-cell receptor
HTR2C,Innate immune pathways
HTR2B,Innate immune pathways
MAS1,Innate immune pathways
PRLHR,Innate immune pathways
SCTR,Innate immune pathways
MTMR2,Toll-like receptor
SLC1A7,Toll-like receptor
PAFAH1B2,Innate immune pathways
KCNJ10,Innate immune pathways
TFRC,Innate immune pathways
ACAP1,Hedgehog
GULP1,Innate immune pathways
OTUD5,Innate immune pathways
PARP1,JAK/STAT
NLRP7,Receptor tyrosine kinase
TNIK,Toll-like receptor
NEDD9,Receptor tyrosine kinase
PRKAA2,Receptor tyrosine kinase
LPAR2,Receptor tyrosine kinase
SMARCE1,Innate immune pathways
IL1RN,Innate immune pathways
CASP7,JAK/STAT
IL1RN,Toll-like receptor
ALPP,Innate immune pathways
EXOC2,Innate immune pathways
EXOC2,JAK/STAT
RALB,Innate immune pathways
USF1,Innate immune pathways
C2,Innate immune pathways
SERPING1,Innate immune pathways
EPC1,Innate immune pathways
TFDP3,JAK/STAT
TFDP1,JAK/STAT
RBMX,JAK/STAT
C1R,Innate immune pathways
EPC2,Innate immune pathways
MEAF6,Innate immune pathways
CFH,Innate immune pathways
CFI,Innate immune pathways
VPS72,Innate immune pathways
ARFGEF2,Innate immune pathways
EZH2,Innate immune pathways
SIN3B,Innate immune pathways
KRIT1,Innate immune pathways
ITGB1BP1,Innate immune pathways
TNFRSF14,Toll-like receptor
LTBR,Toll-like receptor
TPX2,Innate immune pathways
SSR2,Innate immune pathways
SH3GL2,Innate immune pathways
GCM1,Hedgehog
RANBP9,Receptor tyrosine kinase
WWP1,Receptor tyrosine kinase
MLANA,TGF
TRIM21,Hedgehog
HNRNPUL1,Innate immune pathways
HIST2H2BE,Innate immune pathways
SMARCD3,Innate immune pathways
TUBA1B,Innate immune pathways
EPB41L1,Innate immune pathways
HMGCR,Innate immune pathways
KIF1B,Innate immune pathways
MERTK,Innate immune pathways
TP73,Receptor tyrosine kinase
TMEM189-UBE2V1,Receptor tyrosine kinase
SNCAIP,Toll-like receptor
FBXW11,Innate immune pathways
UBA52,Innate immune pathways
BTRC,Innate immune pathways
UBQLN2,Toll-like receptor
HERC3,Toll-like receptor
FBXW11,Toll-like receptor
CSNK1E,Receptor tyrosine kinase
SIAH2,Receptor tyrosine kinase
MAD2L1,Receptor tyrosine kinase
BTRC,T-cell receptor
GLI2,Innate immune pathways
PDCD4,Innate immune pathways
PER1,Innate immune pathways
FBXO5,Receptor tyrosine kinase
HNRNPU,Receptor tyrosine kinase
ABRAXAS2,Hedgehog
BRCC3,Hedgehog
BRCA2,Receptor tyrosine kinase
GFI1B,Receptor tyrosine kinase
ASB3,Receptor tyrosine kinase
BCL3,Receptor tyrosine kinase
CD37,Receptor tyrosine kinase
CAD,Receptor tyrosine kinase
NCL,Receptor tyrosine kinase
HNRNPUL1,Receptor tyrosine kinase
CDYL,Receptor tyrosine kinase
KRT10,Receptor tyrosine kinase
WIZ,Receptor tyrosine kinase
DHX36,Receptor tyrosine kinase
OTUD4,Receptor tyrosine kinase
WDR77,Receptor tyrosine kinase
FBXO2,Receptor tyrosine kinase
PRPF31,Receptor tyrosine kinase
FBXO6,Receptor tyrosine kinase
GLMN,Receptor tyrosine kinase
FBH1,Receptor tyrosine kinase
PRR5,Hedgehog
CCNG2,T-cell receptor
FBXO6,T-cell receptor
FBXO2,JAK/STAT
FBXO2,Hedgehog
CUL7,Hedgehog
PLD1,Receptor tyrosine kinase
RRAGD,Receptor tyrosine kinase
RRAGC,Receptor tyrosine kinase
CCNA2,Receptor tyrosine kinase
DOCK7,Receptor tyrosine kinase
EZR,Receptor tyrosine kinase
TGFBR3,Receptor tyrosine kinase
DAPK1,JAK/STAT
EIF4A3,Receptor tyrosine kinase
PPP6C,JAK/STAT
IGBP1,JAK/STAT
SMG1,JAK/STAT
CD63,Receptor tyrosine kinase
EEF2K,Receptor tyrosine kinase
ID3,Receptor tyrosine kinase
SFPQ,Receptor tyrosine kinase
CTNNAL1,Receptor tyrosine kinase
ATRX,Receptor tyrosine kinase
PPP2R5D,Receptor tyrosine kinase
FEZ2,Receptor tyrosine kinase
FEZ1,Receptor tyrosine kinase
SDCCAG8,Receptor tyrosine kinase
FBXW5,Receptor tyrosine kinase
BNIP3,JAK/STAT
RABAC1,Receptor tyrosine kinase
TCEA2,Receptor tyrosine kinase
